aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation
1159551,Confirmatory,qHTS assay to identify small molecule antagonists of the retinoid acid receptor (RAR) signaling pathway - cell viability counter screen,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_All-trans Retinoic acid (atRA) is the potent natural metabolite of retinol and plays an important role in normal embryonic development and maintenance of cellular phenotype,58,Tox21,RAR458,20150917,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,NULL,Cell-based|Toxicity,NULL,Governmental Organizations,NULL,0,NULL,NULL,NULL,0,,NULL
1159555,Summary,qHTS assay to identify small molecule antagonists of the retinoic acid receptor (RAR) signaling pathway: Summary,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_All-trans Retinoic acid (atRA) is the potent natural metabolite of retinol and plays an important role in normal embryonic development and maintenance of cellular phenotype,58,Tox21,RAR298,20150922,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,5914,Cell-based,ADZ17337,Governmental Organizations,NULL,0,NULL,P10276,NULL,0,,NULL
1224835,Confirmatory,qHTS assay to identify small molecule inhibitors of firefly luciferase,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_Firefly (Photinus pyralis) luciferase is one of the most commonly used transcriptional reporters. Firefly luciferase reporter-gene assays are generally considered one of th,58,Tox21,LUC790,20160715,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,116160065,Biochemical,AAA29795,Governmental Organizations,1889744|18363348,0,NULL,P08659,NULL,NULL,,NULL
1224837,Confirmatory,qHTS assay to identify small molecule antagonists of the constitutive androstane receptor (CAR) signaling pathway - cell viability counter screen,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_The constitutive androstane receptor (CAR) is a nuclear receptor which regulates multiple drug metabolizing enzymes (DMEs) and transporters. Activating CAR will generally i,58,Tox21,CAR404,20160715,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,NULL,Cell-based,NULL,Governmental Organizations,NULL,0,NULL,NULL,NULL,27,,NULL
1224843,Confirmatory,qHTS assay to identify small molecule agonists of the thyroid stimulating hormone receptor (TSHR) signaling pathway,"U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_TSHR is the receptor for thyrotropin (thyroid stimulating hormone or TSH), a member of the glycoprotein hormone family. TSH is released by the anterior pituitary gland and ",58,Tox21,TSHR942,20160720,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,7253,Cell-based,EAW81333,Governmental Organizations,NULL,0,NULL,P16473,NULL,45,,NULL
1224845,Confirmatory,qHTS assay to identify small molecule agonists of H2AX,"U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_HTRF phospho-H2AX (Ser139) assay (Cisbio Bioassays, US) enables the quantitative detection of the histone variant H2AX when phosphorylated on serine 139. When double-strand",58,Tox21,H2AX604,20160721,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,100757539,Cell-based,EGV99105,Governmental Organizations,NULL,0,NULL,EGV99105,NULL,0,,NULL
1224867,Confirmatory,qHTS RealTime-Glo MT Cell Viability Assay in HepG2 cells - 24 hour,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_Measure of cell viability is critical in the cell-base assay. Analysis of cell viability is necessary for the characterization of cell responses to cytotoxic drugs and envi,58,Tox21,RTV292,20160908,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,NULL,Cell-based|Toxicity,NULL,Governmental Organizations,NULL,0,NULL,NULL,NULL,27,,NULL
1224873,Confirmatory,qHTS RealTime-Glo MT Cell Viability Assay in HepG2 cells - 8 hour,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_Measure of cell viability is critical in the cell-base assay. Analysis of cell viability is necessary for the characterization of cell responses to cytotoxic drugs and envi,58,Tox21,RTV591,20160908,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,NULL,Cell-based|Toxicity,NULL,Governmental Organizations,NULL,0,NULL,NULL,NULL,27,,NULL
1224877,Confirmatory,qHTS RealTime-Glo MT Cell Viability Assay in HepG2 cells - 32 hour,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_Measure of cell viability is critical in the cell-base assay. Analysis of cell viability is necessary for the characterization of cell responses to cytotoxic drugs and envi,58,Tox21,RTV869,20160908,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,NULL,Cell-based|Toxicity,NULL,Governmental Organizations,NULL,0,NULL,NULL,NULL,27,,NULL
1224885,Confirmatory,qHTS RealTime-Glo MT Cell Viability Assay in HepG2 cells - 16 hour,U.S. Tox21 Program_||_National Center for Advancing Translational Sciences [NCATS]_||_NIH Chemical Genomics Center [NCGC]_||_U.S. Environmental Protection Agency [EPA]_||_National Institutes of Environmental Health Sciences [NIEHS]_||_National Toxicology Program [NTP]_||_U.S. Food and Drug Administration [FDA]_||_Tox21 Assay Overview:_||_Measure of cell viability is critical in the cell-base assay. Analysis of cell viability is necessary for the characterization of cell responses to cytotoxic drugs and envi,58,Tox21,RTV689,20160908,4|6|11|13|33|34|51|66|72|79|107|135|174|176|177|178|179|180|190|196|204|227|240|241|243|244|247|261|262|263|264|289|299|300|307|308|311|323|325|326|332|335|338|342|356|370|379|385|398|403|447|454|460|464|525|527|541|546|564|568|588|594|597|612|650|660|671|674|679|681|700|701|702|712|713|727|743|750|753|757|774|785|791|795|798|802|803|807|811|863|864|867|875|880|887|892|896|904|931|936|938|949|957|967|970|971|978|980|985|991|992|995|996|997|998|999|1004|1017|1018|1030|1031|1032|1046|1049|1050|1054|1057|1060|,144205501|144206117|144206325|144206326|144206328|144206329|144206330|144206333|144206369|144206371|144206375|144206376|144206379|144206380|144206382|144206383|144206384|144206385|144206386|144206389|144206390|144206392|144206393|144206395|144206396|144206397|144206398|144206399|144206400|144206401|144206403|144206405|144206411|144206412|144206414|144206415|144206418|144206419|144206420|144206423|144206425|144206427|144206428|144206430|144206431|144206432|144206433|144206434|144206435|144206437|144206438|14,NULL,Cell-based|Toxicity,NULL,Governmental Organizations,NULL,0,NULL,NULL,NULL,27,,NULL
